index,Unnamed: 0,user_id,movie_id,rating,Date
11998,11998,311,183,5,1998-01-09 17:05:19
78717,78717,109,257,5,1997-11-26 16:55:31
11298,11298,301,66,4,1997-12-14 05:28:50
61616,61616,343,555,1,1997-10-09 14:35:06
5953,5953,141,472,5,1998-01-12 06:07:54
16353,16353,18,609,4,1997-11-21 16:45:13
5162,5162,161,14,4,1998-03-29 11:36:53
89836,89836,247,258,5,1998-04-20 18:30:24
11095,11095,320,188,4,1998-01-14 03:42:40
45890,45890,339,81,5,1998-03-27 21:19:26
43131,43131,194,474,4,1997-11-14 15:29:56
3954,3954,114,269,4,1997-12-04 17:21:30
5434,5434,198,402,3,1998-01-07 21:39:07
17833,17833,95,591,5,1997-11-26 19:41:27
85619,85619,328,447,2,1998-01-17 13:58:48
75053,75053,87,252,3,1997-11-18 18:03:44
1612,1612,311,143,3,1998-01-09 16:53:32
13080,13080,292,300,4,1997-10-23 17:35:39
18849,18849,360,269,4,1997-11-24 06:38:45
47073,47073,101,278,2,1997-10-18 01:05:37
16913,16913,213,274,5,1997-11-08 02:13:08
35965,35965,17,294,4,1998-01-18 23:30:09
19503,19503,293,22,3,1998-03-03 06:16:59
19403,19403,130,433,3,1997-09-25 19:45:18
26762,26762,250,340,4,1997-12-27 22:56:14
57256,57256,1,251,4,1997-09-24 03:30:43
12836,12836,214,216,4,1998-04-02 19:11:30
42684,42684,169,321,3,1998-03-30 14:39:37
39093,39093,191,339,3,1998-04-03 00:08:10
7908,7908,344,537,4,1998-01-14 21:47:12
87394,87394,42,136,4,1997-12-03 00:02:09
19608,19608,76,89,4,1997-09-23 15:11:47
80828,80828,345,12,5,1998-01-15 22:01:41
11184,11184,307,81,5,1997-11-11 21:18:11
4389,4389,328,10,4,1998-01-17 14:24:59
20325,20325,95,532,4,1997-12-01 21:32:54
11993,11993,267,204,4,1997-11-08 06:47:09
14165,14165,130,184,4,1997-10-02 14:14:55
18984,18984,164,237,2,1998-03-09 00:03:36
22912,22912,59,232,3,1998-02-23 04:01:25
5116,5116,89,246,5,1997-11-13 22:46:59
52756,52756,95,97,4,1997-11-10 21:50:52
72305,72305,122,357,3,1997-11-11 17:41:24
34541,34541,312,165,5,1998-04-04 14:05:26
43100,43100,115,479,5,1997-12-03 17:57:05
8258,8258,288,157,4,1998-02-01 22:53:39
8369,8369,270,286,5,1997-10-15 22:15:44
11947,11947,59,490,4,1998-02-23 03:46:54
36355,36355,298,127,5,1998-01-06 22:30:47
10423,10423,357,235,4,1997-11-08 01:14:51
12376,12376,373,117,4,1997-10-17 14:29:59
23341,23341,360,45,4,1997-11-24 07:15:47
26921,26921,271,235,3,1998-01-26 20:54:22
8213,8213,144,274,3,1998-02-21 23:39:42
60551,60551,59,655,5,1998-02-23 03:30:42
4705,4705,297,176,4,1997-12-09 22:54:15
72167,72167,194,496,4,1997-11-14 15:19:03
8424,8424,134,258,4,1998-04-04 23:22:02
8705,8705,347,268,4,1997-12-09 07:22:49
1266,1266,19,435,5,1998-01-21 20:00:40
8432,8432,286,277,4,1997-10-02 15:43:23
26102,26102,159,274,3,1997-11-26 15:16:27
14792,14792,1,103,1,1997-11-03 07:40:45
7875,7875,276,117,4,1997-09-20 20:16:08
7603,7603,270,173,5,1997-10-15 22:45:31
6403,6403,87,629,4,1997-11-18 18:16:46
29010,29010,336,90,5,1997-10-25 05:24:22
3452,3452,210,96,4,1998-02-17 17:30:16
18937,18937,158,154,4,1997-11-21 17:57:49
17385,17385,242,237,4,1997-11-17 04:23:14
33038,33038,87,570,3,1997-11-18 18:02:43
8076,8076,268,82,3,1997-09-26 21:53:04
87049,87049,374,595,3,1997-11-24 17:52:01
9638,9638,5,227,4,1997-09-30 16:14:59
5059,5059,200,431,5,1998-01-06 23:23:26
29651,29651,194,118,3,1997-11-14 20:27:09
34704,34704,138,56,5,1997-11-08 21:23:52
10932,10932,130,508,4,1997-09-22 18:39:17
96548,96548,311,415,3,1998-01-09 17:07:34
3988,3988,145,25,2,1997-09-26 10:44:15
12155,12155,48,427,4,1997-11-13 15:24:13
25452,25452,7,187,4,1998-03-31 13:25:57
11349,11349,7,550,4,1998-03-31 13:54:49
20258,20258,347,597,3,1997-12-09 07:33:08
76123,76123,13,132,4,1997-12-14 22:53:22
49853,49853,1,106,4,1997-09-26 02:36:30
2807,2807,320,399,3,1998-01-14 03:43:31
33300,33300,373,553,4,1997-10-17 14:57:47
43122,43122,350,168,5,1997-12-17 08:20:47
15149,15149,334,658,3,1998-04-02 19:59:08
18596,18596,100,292,2,1998-03-31 20:12:26
96141,96141,24,276,5,1997-09-27 01:15:51
830,830,194,23,4,1997-11-14 15:53:39
75542,75542,308,293,4,1998-02-17 18:50:15
5603,5603,180,213,5,1997-10-17 22:46:28
30194,30194,331,414,4,1997-10-18 17:41:44
15967,15967,57,597,3,1998-01-01 23:29:38
56698,56698,361,55,2,1997-11-13 17:14:13
341,341,301,191,3,1997-12-14 05:01:12
25784,25784,360,515,4,1997-11-24 06:51:55
26313,26313,167,240,1,1998-04-16 14:46:12
61115,61115,68,9,4,1997-10-16 03:54:33
17567,17567,57,456,3,1998-01-01 23:41:23
21807,21807,343,137,4,1997-10-09 13:15:41
10901,10901,297,625,3,1997-09-26 02:17:46
9086,9086,286,512,2,1997-10-22 15:11:41
43614,43614,370,172,4,1997-11-13 15:36:09
9126,9126,7,570,3,1998-03-31 14:30:39
54279,54279,220,340,4,1997-12-04 01:07:43
66397,66397,316,275,5,1997-11-30 01:36:50
23996,23996,16,502,4,1997-10-24 20:07:50
53710,53710,59,32,4,1998-02-23 03:40:28
61562,61562,296,7,5,1998-01-07 18:14:56
3411,3411,232,1,4,1997-11-20 21:45:02
10484,10484,327,203,3,1998-02-18 16:15:40
8403,8403,293,616,3,1998-03-03 06:49:13
18528,18528,7,176,3,1998-03-31 13:26:22
12216,12216,256,9,4,1997-12-15 01:50:44
10755,10755,194,451,2,1997-11-14 17:05:45
16957,16957,95,496,4,1997-11-10 21:52:26
44232,44232,110,88,4,1998-02-09 01:49:27
96431,96431,114,527,3,1997-12-05 08:13:06
20602,20602,151,136,4,1997-11-14 16:18:13
26553,26553,194,405,2,1997-11-14 20:28:25
2640,2640,267,238,4,1997-11-08 06:47:09
18611,18611,134,15,5,1998-04-04 23:32:06
10536,10536,178,596,3,1997-12-22 20:56:34
3749,3749,201,651,4,1998-01-06 18:26:57
7963,7963,276,544,3,1998-03-06 09:01:10
57317,57317,290,180,1,1997-11-25 16:21:53
56768,56768,298,276,2,1998-01-07 14:37:13
38104,38104,13,194,5,1997-12-14 23:17:38
10485,10485,180,156,5,1997-10-17 22:35:47
45483,45483,1,199,4,1997-09-24 03:37:42
55636,55636,1,261,1,1997-10-01 08:03:12
46455,46455,207,470,3,1997-11-16 07:29:41
33999,33999,279,12,2,1997-09-26 20:41:55
19462,19462,97,357,5,1998-01-08 06:04:53
29940,29940,60,506,5,1997-12-28 16:44:01
9670,9670,224,223,3,1998-02-21 17:34:28
33405,33405,91,429,4,1998-04-01 14:02:04
91843,91843,85,162,2,1997-11-13 20:50:35
2186,2186,94,556,3,1998-04-04 20:48:02
4362,4362,90,311,4,1998-03-31 22:09:23
3190,3190,13,226,4,1997-12-17 22:27:31
76178,76178,276,334,4,1997-10-27 06:57:36
2379,2379,254,624,2,1998-02-03 02:34:14
17560,17560,106,196,5,1997-12-06 23:22:58
76183,76183,2,278,3,1998-02-27 03:54:07
15382,15382,92,276,5,1997-09-30 17:24:11
80212,80212,296,194,5,1998-01-07 18:19:53
19307,19307,334,408,4,1998-04-02 20:11:52
69340,69340,131,287,4,1998-01-01 19:02:31
69924,69924,326,611,3,1997-11-18 17:52:52
38710,38710,178,50,5,1997-12-22 20:50:57
8900,8900,25,269,4,1998-01-26 21:59:13
84856,84856,87,372,3,1997-11-18 18:09:25
40659,40659,311,64,5,1998-01-09 16:48:22
1993,1993,36,307,4,1997-12-15 03:40:27
3186,3186,189,462,5,1998-04-22 17:22:21
52453,52453,222,422,2,1997-10-30 03:54:17
20849,20849,244,410,4,1997-11-27 04:56:33
7693,7693,249,431,5,1997-11-16 00:46:34
52145,52145,62,71,4,1997-11-12 22:44:21
24835,24835,233,640,2,1997-09-29 04:50:39
35225,35225,158,450,3,1997-11-21 17:53:35
51185,51185,371,443,4,1997-11-25 05:26:16
90718,90718,43,143,4,1998-01-04 23:07:27
14888,14888,276,408,5,1997-09-20 20:14:27
4143,4143,39,352,5,1998-04-01 03:18:24
8063,8063,199,242,5,1998-01-02 23:08:05
69479,69479,271,148,3,1998-01-29 20:36:05
4276,4276,298,151,3,1998-01-07 14:39:12
10800,10800,163,98,4,1998-03-30 01:09:56
40216,40216,100,270,3,1998-03-31 20:10:16
61271,61271,222,246,4,1997-10-22 23:39:57
2194,2194,229,347,1,1998-04-03 19:34:33
19280,19280,141,290,1,1998-01-12 06:00:17
39481,39481,271,4,5,1998-01-26 21:15:57
29256,29256,233,129,3,1997-10-09 05:21:03
40412,40412,6,302,4,1997-12-28 00:17:02
1549,1549,282,288,4,1997-11-19 14:22:47
19674,19674,220,319,4,1997-12-04 01:09:31
21508,21508,268,654,5,1997-09-26 21:35:18
9986,9986,94,38,2,1998-04-04 20:41:22
26047,26047,145,23,4,1997-09-26 11:04:56
11214,11214,210,188,3,1998-02-17 17:39:31
79441,79441,102,153,2,1998-04-19 13:09:36
44693,44693,362,245,4,1998-01-17 06:45:04
51976,51976,23,526,3,1997-09-20 20:25:16
44449,44449,325,200,2,1998-04-02 00:48:40
34535,34535,216,403,3,1997-11-23 00:20:46
42619,42619,207,357,5,1997-10-30 06:07:59
43245,43245,299,202,4,1998-03-10 03:42:05
12372,12372,259,98,4,1997-09-21 02:31:31
24902,24902,37,174,5,1997-11-30 18:50:10
73612,73612,44,625,3,1997-11-01 01:44:51
6341,6341,318,197,5,1998-01-11 05:20:30
14867,14867,337,229,3,1997-09-25 11:01:59
7627,7627,85,499,4,1997-11-13 21:05:14
51843,51843,74,302,4,1998-02-24 15:13:39
83910,83910,25,612,4,1998-01-26 22:02:00
11733,11733,148,116,5,1997-10-21 01:50:48
21055,21055,374,71,5,1997-11-24 18:31:32
8417,8417,115,172,4,1997-12-03 17:47:53
50563,50563,305,191,3,1998-02-01 08:49:26
11090,11090,374,223,5,1997-11-24 18:02:00
73282,73282,2,304,4,1998-03-04 02:39:57
77805,77805,159,293,4,1997-11-25 19:24:39
11532,11532,90,14,5,1998-03-31 22:39:47
25289,25289,169,495,3,1998-03-31 15:47:56
13103,13103,43,175,2,1997-10-04 16:08:24
48816,48816,342,487,5,1997-09-23 03:11:55
51547,51547,91,22,5,1998-04-01 14:00:08
22435,22435,327,2,2,1998-02-18 16:46:25
9304,9304,85,8,4,1997-11-13 21:02:32
29574,29574,340,417,5,1998-01-16 22:59:04
38939,38939,334,484,5,1998-04-02 19:36:33
45171,45171,190,148,4,1998-03-27 21:22:22
66191,66191,94,627,3,1998-04-04 20:44:38
758,758,262,28,3,1997-11-17 18:43:40
1309,1309,268,580,3,1997-09-26 21:29:04
23986,23986,164,293,4,1998-03-09 00:08:41
26706,26706,7,574,5,1998-04-09 14:33:22
21792,21792,15,303,3,1997-11-13 21:04:40
70142,70142,85,428,5,1997-11-13 20:50:35
11486,11486,13,345,4,1998-01-11 17:06:06
46407,46407,314,318,5,1997-10-26 17:59:56
17832,17832,354,134,4,1998-03-30 00:21:38
4917,4917,216,202,4,1997-11-22 21:32:26
62795,62795,353,260,1,1998-04-01 03:50:17
11067,11067,332,249,3,1998-03-29 23:39:37
14234,14234,276,125,4,1997-09-20 20:21:16
4931,4931,237,23,4,1997-11-12 23:16:46
5118,5118,94,402,4,1998-04-04 20:54:21
36389,36389,305,184,3,1998-02-01 09:05:37
68753,68753,320,625,4,1998-01-14 04:17:19
540,540,181,306,1,1997-11-08 04:06:46
16403,16403,340,423,4,1998-01-16 22:43:03
66953,66953,372,292,5,1997-10-14 22:46:23
2848,2848,292,86,4,1997-12-02 23:36:18
20342,20342,233,603,4,1997-11-22 09:22:46
52182,52182,327,186,2,1998-02-17 19:34:24
24867,24867,198,300,2,1998-01-07 20:20:27
46719,46719,345,9,4,1998-01-15 21:49:36
779,779,178,433,4,1997-12-22 21:57:14
11400,11400,66,280,4,1997-12-31 21:00:44
53404,53404,339,327,4,1998-03-27 20:55:50
3551,3551,201,475,4,1998-01-06 18:52:28
25001,25001,42,54,4,1997-12-03 00:29:42
30639,30639,332,70,2,1998-02-24 22:42:59
10514,10514,178,508,3,1998-01-15 04:10:19
5154,5154,179,345,1,1998-04-09 19:52:45
128,128,250,264,3,1997-10-29 01:39:42
23733,23733,267,515,5,1997-11-08 06:31:50
77305,77305,234,495,4,1998-04-11 22:50:42
85463,85463,83,479,5,1997-11-23 17:54:59
67476,67476,368,5,3,1998-03-13 10:04:14
9867,9867,55,254,2,1997-10-30 01:50:06
21603,21603,307,380,3,1997-11-14 20:22:02
2369,2369,94,89,3,1998-01-27 03:04:44
28593,28593,98,322,3,1997-11-25 22:56:26
54774,54774,181,285,2,1997-11-08 04:20:16
11411,11411,13,230,3,1997-12-17 22:25:03
738,738,293,423,3,1998-03-03 06:21:10
16279,16279,177,433,4,1997-11-21 16:52:03
7986,7986,25,480,4,1998-01-26 22:00:08
44948,44948,373,380,4,1997-10-17 18:13:37
23472,23472,328,270,2,1998-01-17 13:44:01
8897,8897,90,423,5,1998-03-31 22:56:37
94869,94869,200,447,4,1998-01-06 23:40:14
82554,82554,115,218,3,1997-12-03 17:53:43
28404,28404,271,89,3,1998-01-26 21:01:58
9651,9651,249,172,3,1997-11-15 05:35:06
13632,13632,293,255,3,1998-03-03 06:05:46
544,544,10,611,5,1997-10-26 17:25:22
19763,19763,313,414,3,1998-03-27 16:33:45
6955,6955,345,285,5,1998-01-15 22:01:41
5712,5712,344,215,3,1998-01-15 21:46:58
56667,56667,314,70,1,1997-10-26 18:28:51
78191,78191,152,367,3,1997-12-18 20:12:52
12222,12222,95,142,4,1997-11-26 19:24:09
13331,13331,308,616,2,1998-02-17 18:23:20
3824,3824,42,210,5,1997-12-03 00:23:53
10055,10055,222,368,1,1997-12-02 11:15:26
17547,17547,64,539,1,1998-03-12 21:12:06
18925,18925,104,331,3,1998-02-25 21:29:00
1286,1286,248,257,3,1998-01-11 16:24:00
1909,1909,59,550,5,1998-02-23 04:03:25
19669,19669,347,151,3,1997-12-09 07:28:00
2225,2225,85,277,2,1997-11-13 20:28:58
20432,20432,145,12,5,1997-12-15 10:48:37
12316,12316,20,597,3,1997-11-16 08:16:30
4997,4997,297,86,5,1997-09-26 01:54:43
13256,13256,97,79,5,1998-01-08 05:53:37
18686,18686,16,629,4,1997-10-24 19:13:57
7902,7902,268,108,3,1997-10-01 21:56:32
60807,60807,198,405,2,1998-01-07 20:53:48
31771,31771,312,208,5,1998-04-04 13:58:54
10030,10030,7,450,4,1998-04-09 14:33:45
33798,33798,288,289,3,1998-02-01 22:42:17
3340,3340,203,336,3,1997-11-25 04:51:14
10643,10643,346,415,2,1997-09-26 09:18:47
71505,71505,344,588,5,1998-01-15 21:49:53
3188,3188,49,238,4,1998-02-21 13:46:02
5414,5414,299,32,3,1997-10-26 15:52:49
7296,7296,258,311,4,1998-01-25 04:02:26
37098,37098,324,14,5,1997-11-26 20:18:51
56457,56457,339,168,4,1998-03-27 21:21:50
2560,2560,201,405,4,1998-01-06 18:47:07
6491,6491,303,9,5,1997-11-14 00:20:30
13742,13742,221,70,3,1997-09-26 03:51:10
92285,92285,26,328,2,1998-03-31 12:40:11
6729,6729,83,22,5,1997-11-23 17:55:24
23453,23453,293,297,4,1998-03-03 06:03:54
1380,1380,277,255,4,1997-11-14 21:49:05
83485,83485,167,137,5,1998-04-16 14:48:01
40253,40253,363,201,2,1998-04-02 05:36:11
41372,41372,109,15,4,1997-11-26 20:57:48
87312,87312,25,7,4,1998-01-26 22:19:15
7342,7342,87,300,3,1997-11-18 17:50:18
51440,51440,230,435,4,1997-11-25 19:00:44
20857,20857,334,213,4,1998-04-02 19:46:13
6007,6007,58,347,3,1998-02-28 04:01:55
55141,55141,7,356,4,1998-03-31 13:42:08
34001,34001,49,419,4,1998-02-21 13:28:11
48017,48017,269,208,2,1998-04-01 16:48:24
90895,90895,200,465,4,1998-01-06 23:25:12
763,763,156,661,4,1998-02-22 22:19:07
23033,23033,262,169,3,1997-11-17 18:37:24
4679,4679,315,216,4,1997-11-18 02:45:20
41484,41484,207,233,3,1997-10-17 21:47:27
61571,61571,268,218,2,1997-10-01 22:21:09
29671,29671,262,485,4,1997-11-17 19:02:43
5672,5672,130,229,4,1997-10-02 14:22:53
55205,55205,263,258,3,1998-03-30 22:29:29
95447,95447,194,502,4,1997-11-14 23:03:44
67182,67182,194,79,3,1997-11-14 15:24:48
389,389,43,323,3,1997-10-04 14:25:10
84252,84252,87,194,5,1997-11-18 18:06:43
92026,92026,65,194,4,1997-11-11 03:11:21
11215,11215,130,669,4,1998-03-03 22:05:54
25547,25547,18,91,3,1997-11-21 16:39:53
16628,16628,303,167,3,1997-11-14 00:45:07
300,300,279,501,3,1997-09-26 21:20:43
89879,89879,373,190,5,1997-10-17 14:56:01
14069,14069,363,93,4,1998-04-02 05:35:39
4216,4216,239,98,5,1998-03-06 10:33:30
33023,33023,60,404,3,1997-12-28 16:41:27
23690,23690,237,190,4,1997-11-12 23:15:15
4701,4701,23,88,3,1997-09-20 20:30:10
73289,73289,26,293,3,1998-03-31 19:09:29
14858,14858,129,258,2,1997-12-27 17:57:32
7642,7642,225,64,4,1997-11-14 20:35:27
27189,27189,43,86,4,1998-01-04 23:03:40
26390,26390,337,449,4,1997-09-25 11:01:59
20507,20507,246,38,2,1998-01-16 03:59:35
4617,4617,10,4,4,1997-10-26 18:05:30
16733,16733,280,234,3,1998-04-04 14:40:03
6450,6450,177,1,3,1997-11-21 16:44:59
38208,38208,108,319,5,1997-11-18 19:01:02
48177,48177,327,7,3,1998-02-17 19:33:43
24911,24911,337,471,5,1997-09-26 01:03:29
71037,71037,311,222,4,1998-01-09 17:27:32
52607,52607,60,445,5,1997-12-28 16:24:33
9046,9046,152,204,4,1997-12-18 19:49:47
25875,25875,110,215,3,1998-02-09 01:31:34
5946,5946,13,208,5,1997-12-14 23:03:44
57993,57993,299,396,4,1998-03-10 04:18:23
1835,1835,263,510,4,1998-03-30 22:53:12
2769,2769,253,50,4,1998-04-03 18:35:18
4720,4720,59,488,3,1998-02-23 03:52:36
19120,19120,90,33,4,1998-03-31 22:33:20
44127,44127,160,589,3,1997-10-14 19:39:37
32851,32851,263,136,4,1998-03-30 22:52:17
68874,68874,7,179,5,1998-03-31 13:51:43
9325,9325,97,168,4,1998-01-08 05:51:33
46284,46284,94,544,3,1998-04-04 20:26:02
93704,93704,314,322,4,1997-10-26 17:13:49
13101,13101,336,154,5,1997-10-25 05:33:57
30257,30257,313,629,3,1998-03-27 20:01:13
14597,14597,130,298,5,1997-09-22 18:42:49
27828,27828,158,652,4,1997-11-21 17:56:06
40930,40930,109,542,3,1997-11-26 22:07:25
4742,4742,327,169,2,1998-02-17 19:36:45
96906,96906,43,202,5,1997-10-04 16:06:30
49974,49974,17,126,4,1998-01-20 05:05:24
14730,14730,7,548,5,1998-03-31 13:58:12
52387,52387,308,382,4,1998-02-17 18:18:41
96102,96102,176,257,1,1998-01-29 04:29:48
33496,33496,336,186,4,1997-10-25 05:35:30
9022,9022,56,179,3,1998-04-15 22:17:49
11366,11366,246,547,4,1998-01-16 03:48:32
41910,41910,3,271,3,1998-03-07 02:20:24
68911,68911,102,11,3,1998-03-02 01:13:52
48905,48905,314,25,3,1997-10-26 17:25:53
16427,16427,184,382,5,1998-03-14 21:08:11
7088,7088,323,199,4,1997-11-05 14:25:53
57708,57708,207,223,3,1997-11-24 16:26:24
7379,7379,6,479,5,1997-12-31 20:44:13
12267,12267,234,76,2,1998-04-11 22:59:24
44333,44333,59,616,5,1998-02-23 03:54:09
12877,12877,254,176,3,1998-02-03 02:26:08
2953,2953,117,405,5,1997-11-21 15:29:34
44979,44979,201,145,3,1998-01-06 19:26:53
73140,73140,343,13,5,1997-10-09 13:14:54
39614,39614,339,199,5,1998-03-27 21:02:56
16360,16360,83,568,4,1997-11-23 17:55:24
11116,11116,291,588,4,1997-09-24 07:42:00
15630,15630,56,451,3,1998-04-15 21:49:30
80588,80588,154,641,5,1997-11-10 05:13:51
1778,1778,253,510,5,1998-04-03 18:33:36
14060,14060,6,521,4,1997-12-31 20:47:57
37516,37516,130,589,4,1997-09-25 19:45:17
12052,12052,234,300,3,1998-03-27 21:20:27
7089,7089,194,510,4,1997-11-14 15:31:14
628,628,189,56,5,1998-04-22 17:14:23
34037,34037,320,546,4,1998-01-14 03:33:38
35579,35579,303,78,2,1997-11-14 21:50:38
32951,32951,292,235,3,1997-12-02 23:19:57
11039,11039,99,69,4,1998-01-24 22:10:33
38783,38783,178,319,1,1998-01-15 04:02:26
33349,33349,326,565,3,1997-11-18 18:24:30
53556,53556,303,385,4,1997-11-14 00:34:29
114,114,58,144,4,1998-01-09 00:15:36
18111,18111,64,385,4,1997-11-12 20:12:38
1210,1210,136,89,4,1997-12-23 03:48:45
20950,20950,334,239,3,1998-04-02 19:55:14
43642,43642,192,235,3,1997-12-06 00:28:10
38442,38442,221,181,4,1997-09-26 03:21:27
32399,32399,308,275,4,1998-02-17 17:51:31
20304,20304,12,170,4,1997-11-19 17:09:34
12086,12086,26,292,3,1998-03-31 12:30:00
24411,24411,173,305,5,1997-10-22 21:43:46
39675,39675,246,204,3,1998-01-16 03:33:58
65156,65156,198,248,3,1998-01-07 20:36:25
10228,10228,85,45,3,1997-11-13 21:06:37
49740,49740,167,238,4,1998-04-16 14:52:21
5457,5457,19,153,4,1998-01-21 20:00:40
21146,21146,311,185,2,1998-01-09 17:23:37
47579,47579,145,246,4,1998-02-25 09:12:26
6288,6288,145,553,3,1997-09-26 11:19:46
75252,75252,43,277,1,1998-01-04 23:11:38
61302,61302,330,225,4,1997-10-11 04:35:07
39999,39999,272,175,5,1997-11-13 21:04:03
21572,21572,359,408,5,1998-02-02 21:00:39
18419,18419,181,268,1,1997-11-08 04:02:29
7717,7717,141,237,4,1998-01-12 06:01:05
84486,84486,11,365,3,1998-04-06 23:19:24
50354,50354,290,31,4,1997-11-25 16:23:52
25429,25429,311,562,3,1998-01-09 17:09:06
45302,45302,361,218,3,1997-11-13 17:15:24
32186,32186,280,315,5,1998-04-04 14:29:44
93334,93334,142,322,2,1998-02-28 04:27:34
18717,18717,197,665,4,1998-04-01 05:55:24
58850,58850,45,7,3,1997-12-01 20:28:00
2589,2589,262,11,4,1997-11-17 19:06:37
34851,34851,270,244,3,1997-10-15 22:20:04
8598,8598,151,417,3,1997-11-14 21:31:15
7337,7337,354,269,4,1998-03-29 14:06:39
1574,1574,92,176,5,1997-09-30 20:56:21
25954,25954,96,195,5,1998-01-10 03:32:39
55294,55294,142,315,3,1998-02-28 04:23:57
4001,4001,1,27,2,1997-10-15 05:22:26
7310,7310,49,325,3,1998-02-21 12:55:44
15885,15885,358,357,4,1998-03-30 15:06:45
61798,61798,297,28,4,1997-09-26 02:11:53
65856,65856,7,602,3,1998-03-31 13:56:34
46763,46763,181,305,2,1997-11-08 03:59:02
21308,21308,339,403,3,1998-03-27 21:35:10
52874,52874,222,476,3,1997-10-22 23:42:19
20736,20736,145,242,5,1997-09-26 10:29:15
72553,72553,184,238,4,1998-03-14 20:57:49
70477,70477,194,265,4,1997-11-14 15:23:11
7426,7426,21,234,5,1997-09-22 18:07:37
83645,83645,65,66,3,1997-11-11 03:12:52
15159,15159,250,628,4,1997-10-29 01:55:14
5448,5448,94,133,4,1998-01-27 06:31:25
97553,97553,303,88,4,1997-11-14 00:45:07
79578,79578,318,134,5,1998-01-11 05:13:59
59313,59313,239,205,3,1998-03-06 10:43:35
7199,7199,5,139,3,1997-10-01 15:54:20
12869,12869,298,197,4,1998-01-07 14:27:16
20436,20436,89,269,5,1997-11-13 22:46:59
34287,34287,344,275,4,1998-01-15 21:23:17
17772,17772,341,288,4,1998-03-24 16:41:26
1050,1050,13,181,5,1997-12-14 22:59:14
64948,64948,172,23,3,1997-09-29 12:55:17
29143,29143,346,156,4,1997-09-22 17:08:59
3497,3497,148,172,5,1997-10-16 15:41:53
78460,78460,158,22,5,1997-11-21 17:45:33
1667,1667,165,288,2,1997-11-14 16:41:13
60959,60959,295,83,5,1997-11-14 14:37:37
3639,3639,281,332,4,1997-12-04 01:56:43
3325,3325,174,41,1,1998-02-03 14:11:03
21989,21989,254,102,3,1998-02-03 02:45:29
91285,91285,312,429,5,1998-04-04 14:09:11
13519,13519,239,650,5,1998-03-06 10:35:30
23254,23254,293,62,1,1998-03-03 06:47:04
83145,83145,279,451,1,1998-02-26 03:59:52
9601,9601,328,148,3,1998-01-17 14:50:38
9566,9566,1,210,4,1997-11-03 07:41:49
4108,4108,256,278,5,1997-12-15 02:05:17
99280,99280,163,202,3,1998-03-30 01:08:57
80695,80695,7,144,5,1998-03-31 13:33:21
26681,26681,291,546,3,1997-09-21 01:39:18
84800,84800,38,451,5,1998-04-13 01:42:07
10849,10849,283,238,5,1997-11-12 01:31:35
18916,18916,30,7,4,1997-09-24 22:37:28
41283,41283,286,483,5,1997-10-22 14:47:41
3713,3713,292,324,3,1997-12-02 23:15:33
53787,53787,256,284,4,1997-12-15 02:06:16
79116,79116,200,429,5,1998-01-06 23:40:14
10923,10923,182,100,3,1998-01-24 03:37:47
58539,58539,59,633,3,1998-02-23 03:30:41
18371,18371,234,284,3,1998-04-11 22:57:40
14802,14802,195,636,2,1998-01-11 07:35:32
33040,33040,70,230,4,1998-01-06 05:24:29
58496,58496,104,250,3,1998-02-26 04:06:12
44635,44635,8,227,4,1997-11-12 19:20:23
87487,87487,354,10,5,1998-03-30 00:11:32
73972,73972,1,43,4,1997-11-03 07:41:09
4979,4979,151,357,5,1997-11-14 16:23:05
38897,38897,26,50,4,1998-03-31 23:19:28
83589,83589,311,436,3,1998-01-09 17:17:49
95142,95142,41,205,4,1998-03-23 21:09:13
2940,2940,178,255,4,1997-12-22 20:53:21
9457,9457,90,177,5,1998-03-31 22:48:36
48865,48865,62,127,4,1997-11-12 22:03:36
45192,45192,92,382,4,1997-09-30 21:51:57
22116,22116,184,117,2,1998-03-14 20:39:55
20861,20861,178,123,4,1997-12-22 20:58:45
73733,73733,25,121,4,1998-01-26 22:17:10
15164,15164,186,338,3,1998-03-13 19:45:31
1409,1409,104,300,3,1998-02-25 21:31:15
13976,13976,27,246,4,1998-04-02 18:48:17
181,181,66,298,4,1997-12-31 20:48:44
79224,79224,297,148,3,1997-09-26 02:06:59
18821,18821,85,511,4,1997-11-13 20:48:32
33086,33086,102,187,3,1998-03-02 01:13:52
37608,37608,234,649,3,1998-04-11 23:04:30
27105,27105,138,133,4,1997-11-08 21:20:43
22068,22068,280,215,3,1998-04-04 14:55:23
3590,3590,158,483,5,1997-11-21 17:27:05
1045,1045,234,241,2,1998-04-11 22:50:42
31953,31953,194,624,2,1997-11-14 16:41:35
2597,2597,126,262,4,1998-02-19 02:18:46
30120,30120,124,154,5,1998-03-19 06:07:25
6089,6089,194,582,1,1997-11-14 19:25:49
18618,18618,295,115,5,1997-11-14 14:18:55
10138,10138,312,269,5,1998-04-04 13:55:30
26329,26329,59,443,5,1998-02-23 03:42:50
71468,71468,13,566,5,1997-12-17 22:25:02
5514,5514,78,289,4,1997-11-15 22:39:27
49801,49801,3,326,2,1998-03-07 02:20:24
17,17,194,274,2,1997-11-14 20:36:34
10594,10594,51,64,4,1997-12-30 16:22:16
9565,9565,58,193,3,1998-01-09 00:20:20
18489,18489,207,154,2,1997-10-29 01:23:37
19137,19137,109,214,1,1997-11-26 20:53:24
